story_id,clause_idx,clause_text,mode_label,top_count,Orientation,Action,Evaluation,Not Story,partition,narrators_gender
309,4,"When I applied to college, my dad is like, you can do whatever you want as long as it makes you happy.",Evaluation,1,1,1,1,0,train,Male
309,5,"And I was like okay, can I do music?",Evaluation,1,1,1,1,0,train,Male
309,6,And he was like,Orientation,2,2,0,0,1,train,Male
309,7,", no.",Orientation,2,2,0,0,1,train,Male
309,8,So I got in as computer science.,Action,2,1,2,0,0,train,Male
309,9,"Once I got my first programming job, it was enough money for me to basically be completely financially independent, and so I moved out and just started just doing my own thing.",Action,2,1,2,0,0,train,Male
309,10,"Even while I was working my job, I would just like work in the day, and then work all night, and barely sleep, because I knew I just wanted to get good at making music.",Evaluation,1,1,1,1,0,train,Male
309,11,So I just burned both ends of the candle for years.,Evaluation,2,1,0,2,0,train,Male
309,12,"You can just never give up on what you want to do, because you have one life to live, and once chance to do what you want to do.",Evaluation,3,0,0,3,0,train,Male
309,13,So you have to do it no matter what anyone says.,Evaluation,2,0,1,2,0,train,Male
310,0,Where was I when I was early 20s?,Evaluation,2,1,0,2,0,train,2-Males
310,1,Almost exactly where you guys are in New York City on a couch talking to people.,Orientation,2,2,0,1,0,train,2-Males
310,2,"Pretty much, I moved right here to New York as soon as I graduated.",Orientation,2,2,1,0,0,train,2-Males
310,3,"And I waited for all my friends to graduate from school so that I could start something with them, something creative.",Action,2,1,2,0,0,train,2-Males
310,4,And that's how I was lucky enough to meet Chris.,Orientation,2,2,0,1,0,train,2-Males
310,5,I started up Back House,Action,2,1,2,0,0,train,2-Males
310,6,and we got our show,Action,2,1,2,0,0,train,2-Males
310,7,", and we got a space.",Action,2,1,2,0,0,train,2-Males
310,8,That was a empty basement in the bottom of a bookshop on 40th street,Orientation,3,3,0,0,0,train,2-Males
310,9,and we turned it into a blackbox theater.,Orientation,1,1,1,1,0,train,2-Males
310,10,There are many times when I can remember just having a can of beans to eat for dinner.,Orientation,1,1,1,1,0,train,2-Males
310,11,"I just having called my mother for that $ 20 wire transfer, just way too many times.",Action,2,1,2,0,0,train,2-Males
310,12,"Yeah, its going to be hard, you're hearts going to get broken.",Evaluation,3,0,0,3,0,train,2-Males
310,13,Yeah a lot.,Action,1,0,1,1,1,train,2-Males
310,14,Embrace it.,Evaluation,1,0,1,1,1,train,2-Males
310,15,Yup.,Not Story,2,0,1,0,2,train,2-Males
310,16,There is nothing more creative than a broken heart.,Evaluation,3,0,0,3,0,train,2-Males
310,17,"Don't wallow in it, but embrace it, accept it for what it is.",Evaluation,2,0,1,2,0,train,2-Males
310,18,"Absolutely, because it tests your limits If you didn't know that you were able to survive through something like that, which you are.",Evaluation,2,0,1,2,0,train,2-Males
310,19,"All of you are completely capable of having your heart broken, of not having a job, of feeling like a failure.",Evaluation,2,0,1,2,0,train,2-Males
310,20,And overcoming that and being the success that I think maybe you,Action,2,0,2,1,0,train,2-Males
310,21,want to be.,Action,2,0,2,1,0,train,2-Males
311,0,I got shot in June 2007.,Orientation,2,2,1,0,0,train,Male
311,1,I took a bullet side-to-side through the knee on a house raid,Action,2,1,2,0,0,train,Male
311,2,", so it basically blew my knee out.",Evaluation,2,0,1,2,0,train,Male
311,3,Everything that I wanted to do or I wanted to be revolved around being a soldier.,Evaluation,2,0,1,2,0,train,Male
311,4,So I struggled.,Evaluation,2,0,1,2,0,train,Male
311,5,What do you see most on social media and on the news?,Evaluation,2,0,1,2,0,train,Male
311,6,"You see PTSD, suicide, all these veterans struggling, that's the trendy story.",Action,2,0,2,1,0,train,Male
311,7,"But we just need to change that rhetoric, instead of talking about all these bad things, talk about the positive things, the things that we learn, that we are capable of that make us great.",Action,2,0,2,1,0,train,Male
311,8,"Instead of cowering from challenges, we learn to face our fears",Action,2,0,2,1,0,train,Male
311,9,", we learn to face those obstacles, and so use those things we learned in the military to not just live in the civilian world but thrive.",Action,2,0,2,1,0,train,Male
312,0,I always knew I wanted to do journalism since I was a little kid.,Orientation,2,2,0,1,0,train,Female
312,1,I was writing for my school paper in fifth grade.,Orientation,2,2,1,0,0,train,Female
312,2,But by the time I graduated,Orientation,2,2,1,0,0,train,Female
312,3,", I still didn't know if I wanted to do newspaper, or if I wanted to do TV",Evaluation,2,1,0,2,0,train,Female
312,4,and I ended up doing TV.,Action,2,1,2,0,0,train,Female
312,5,"And I just feel like, I just really enjoy just talking to people, in general.",Evaluation,2,1,0,2,0,train,Female
312,6,"And I feel like that was why I wanted to do journalism, because everyone's so different, everybody has different stories",Evaluation,3,0,0,3,0,train,Female
312,7,", and people are just interesting.",Evaluation,3,0,0,3,0,train,Female
312,8,I love watching TV,Orientation,2,2,0,1,0,train,Female
312,9,", I like watching TV, but I never really thought about the possibilities of working in TV.",Orientation,2,2,0,1,0,train,Female
312,10,It's just been such an amazing experience.,Evaluation,3,0,0,3,0,train,Female
312,11,It's a hard job,Evaluation,3,0,0,3,0,train,Female
312,12,", but it's, I think it's really rewarding.",Evaluation,3,0,0,3,0,train,Female
312,13,I think it's a dream job that I didn't realize I had.,Evaluation,3,0,0,3,0,train,Female
312,14,I don't always know if I'm making the right decision while I'm making them.,Evaluation,3,0,0,3,0,train,Female
312,15,"I feel sometimes like, am I stunting myself in my career?",Evaluation,3,0,0,3,0,train,Female
312,16,Am I where I'm supposed to be right now?,Evaluation,3,0,0,3,0,train,Female
312,17,Am I doing all that I can to get to the next point?,Evaluation,3,0,0,3,0,train,Female
312,18,But you don't always know if you're doing the right thing,Evaluation,3,0,0,3,0,train,Female
312,19,", but I don't know",Evaluation,3,0,0,3,0,train,Female
312,20,", it works out.",Evaluation,3,0,0,3,0,train,Female
312,21,I feel like things work themselves out.,Evaluation,3,0,0,3,0,train,Female
312,22,They do.,Evaluation,2,0,0,2,1,train,Female
312,23,They just do.,Evaluation,2,0,0,2,1,train,Female
313,0,Because my older brother had went to the navy.,Orientation,2,2,1,0,0,train,Male
313,1,That influence start to come on where I need to go to college or kinda go to military route.,Orientation,2,2,1,0,0,train,Male
313,2,So imagine I was 17 when I went in.,Action,1,1,1,1,0,train,Male
313,3,You're 17 years old fresh out of high school,Orientation,2,2,0,1,0,train,Male
313,4,", and the Navy's program was setup to that in 18 months you went from know nothing to qualified to operate a naval nuclear power plant.",Orientation,3,3,0,0,0,train,Male
313,5,"18 months, 15 hours a day Monday through Monday.",Orientation,3,3,0,0,0,train,Male
313,6,100 went in,Action,2,1,2,0,0,train,Male
313,7,", 35 came out.",Action,2,1,2,0,0,train,Male
313,8,"And so, I got through the training",Action,2,1,2,0,0,train,Male
313,9,and I had 42 people working for me on a nuclear aircraft carrier at age 19.,Orientation,3,3,0,0,0,train,Male
313,10,"The neighborhood I grew up in is a place in Chicago, the south side of Chicago.",Orientation,3,3,0,0,0,train,Male
313,11,"Lower income, poorer areas.",Orientation,2,2,0,1,0,train,Male
313,12,How do you become something great when you started from here?,Evaluation,2,0,0,2,1,train,Male
313,13,For me,Evaluation,1,1,0,1,1,train,Male
313,14,", remembering where I came from and these battles",Evaluation,2,0,1,2,0,train,Male
313,15,", I made a promise to myself and to my mother, come hell or high water",Action,2,0,2,1,0,train,Male
313,16,", I will get here.",Action,2,0,2,1,0,train,Male
314,0,"I've had no stability in my life or career, okay.",Action,2,1,2,0,0,train,Male
314,1,"And so, if you're in fact, concerned that you're going to get a completely linear predictable story about how I ran my life, it's not going to be that way.",Action,2,1,2,0,0,train,Male
314,2,"Oftentimes, people say, well, how did this happen, that you've been able to be so independent and take on all these challenges without kind of deep fear?",Action,2,1,2,0,0,train,Male
314,3,And I really do believe in some respects it was a function of my upbringing.,Evaluation,2,1,0,2,0,train,Male
314,4,I've really been incredibly opportunistic.,Evaluation,2,0,1,2,0,train,Male
314,5,I believe I'm capable.,Evaluation,2,0,1,2,0,train,Male
314,6,I believe I'm confident.,Evaluation,2,0,1,2,0,train,Male
314,7,I believe I'm willing to work hard.,Evaluation,2,0,1,2,0,train,Male
314,8,And so I can figure out how to do just about anything.,Action,2,0,2,1,0,train,Male
314,9,"And so, that enables me to be open to a whole portfolio of opportunities in life that other people just shut the door on.",Action,2,0,2,1,0,train,Male
314,10,"They decide I'm gon na be this and not this, boom.",Action,3,0,3,0,0,train,Male
314,11,"So, I never decided I'm going to be this and not this.",Action,3,0,3,0,0,train,Male
314,12,"You ought to think about your life, particularly in your 20s, as a stream of experiments, okay?",Evaluation,2,0,1,2,0,train,Male
314,13,Try different things,Action,3,0,3,0,0,train,Male
314,14,", take a step",Action,3,0,3,0,0,train,Male
314,15,", have real data, okay?",Action,3,0,3,0,0,train,Male
314,16,"As opposed to running a movie in your head, has no relationship to reality.",Action,1,1,1,1,0,train,Male
314,17,It's nice to think about your first step.,Evaluation,3,0,0,3,0,train,Male
314,18,It's nice to get started.,Evaluation,3,0,0,3,0,train,Male
314,19,But don't lock yourself into assuming that your first step defines what you're going to do for the next 40 or 50 years of your life.,Action,3,0,3,0,0,train,Male
315,0,"I was afraid that uh, that the reservation was gon na swallow me up.",Evaluation,2,1,0,2,0,train,Male
315,1,"For example, three of my classmates who I've, who were like brothers to me, have all since died in",Orientation,2,2,1,0,0,train,Male
315,2,", uh, alcohol-related accidents.",Orientation,2,2,1,0,0,train,Male
315,3,"And uh, I went and worked for National Congress of American Indians",Action,2,1,2,0,0,train,Male
315,4,", which is a non-profit.",Orientation,2,2,0,1,0,train,Male
315,5,"They, uh, advocate for Native American issues on the Hill.",Orientation,2,2,1,0,0,train,Male
315,6,"I think sometimes as a, as a young adult",Evaluation,3,0,0,3,0,train,Male
315,7,", you worry about, "" What does tomorrow bring?",Evaluation,3,0,0,3,0,train,Male
315,8,What does the future hold? '',Evaluation,3,0,0,3,0,train,Male
315,9,When I came back from D.C.,Action,2,1,2,0,0,train,Male
315,10," and the guy gave me the job to be executive director, if I would have applied for an executive director",Orientation,2,2,1,0,0,train,Male
315,11," elsewhere, I wouldn't meet the qualifications.",Orientation,1,1,1,1,0,train,Male
315,12,"And that's one thing I think are-are, that your home",Evaluation,2,1,0,2,0,train,Male
315,13,", they always look beyond the qualifications.",Action,2,0,2,1,0,train,Male
315,14,They look at the person.,Action,2,0,2,1,0,train,Male
316,0,"year-and-a-half, two years old 'cause I used to climb up on tables, up on the fridge.",Action,2,1,2,0,0,train,Male
316,1,"And then I moved up here when I was 17 in, uh, 1976.",Action,2,1,2,0,0,train,Male
316,2, [British accent] Did you move up here purely for the fact that you wanted to climb El Cap?,Orientation,2,2,0,1,0,train,Male
316,3, Yeah.,Evaluation,1,0,1,1,1,train,Male
316,4,"Yeah, my father dropped me off in the campground with a tent.",Action,3,0,3,0,0,train,Male
316,5,It's such a big climb that you got ta kinda cut your own throat if you worry about the whole thing.,Action,1,1,1,1,0,train,Male
316,6,I mean obviously you're gon na think about certain sections and you've got a good idea where you're going,Evaluation,2,1,0,2,0,train,Male
316,7,", but you only deal with what's in front of you.",Action,2,1,2,0,0,train,Male
316,8,"And back to that focusing thing, I mean, you can't be thinking about the rest of the climb",Evaluation,1,1,1,1,0,train,Male
316,9,", you're thinking about what you're dealing with right then.",Evaluation,1,1,1,1,0,train,Male
316,10,And I've found that it's enabled me to do some pretty big projects in life.,Action,2,0,2,1,0,train,Male
316,11,"You just got ta start at the beginning -- figure out what the beginning is, get that part done -- then you worry about the next section and then the next section.",Action,2,0,2,1,0,train,Male
316,12,"If you kind of break it down into little pieces, then it's feasible.",Action,2,0,2,1,0,train,Male
317,0,"I started off in physics, electrical engineering.",Orientation,2,2,1,0,0,train,Female
317,1,"And I got my masters in biomedical engineering, right?",Action,2,1,2,0,0,train,Female
